ID,Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,Logical,Quant,Domain,agreeableness,openess_to_experience,Salary
990077,m,70,2006,43.42,11388,2,55.52,11388,1,2014,360,270,0.649389715,-2.1186,-5.0763,180000
231229,m,84.67,2006,86.46,264,1,85.8,264,1,2011,525,715,-1,-1.0593,-1.7093,730000
1191730,m,63,2009,64,7148,2,72.4,7148,0,2013,460,415,0.193768442,0.7119,-0.4776,105000
831967,m,88.8,2010,94.6,9748,2,80.6,9748,1,2014,525,720,0.938399137,-1.4526,-0.8608,305000
651925,m,76,2009,67,8421,2,64,8421,1,2013,520,590,0.538386893,1.3779,1.0554,325000
1107633,m,64.4,2009,79.2,527,2,70.14,527,0,2013,545,595,0.81941653,0.3789,0.2889,180000
942616,m,87.8,2005,83.8,10726,2,80,10726,0,2010,535,470,-1,0.4934,0.7631,160000
639274,f,85,2009,94.6,1141,2,80.02,1141,0,2013,510,485,0.993917312,1.5444,0.6721,210000
1043845,f,81,2009,66,14029,2,80,14029,0,2013,545,595,0.356536488,0.0459,0.4805,275000
237243,m,71.66,2006,73.8,47,1,63.88,47,1,2012,485,405,0.735795709,1.1248,-0.0506,150000
1119582,m,91.2,2010,77.8,17288,2,77.8,17288,0,2014,540,570,0.911395278,0.2124,0.4805,210000
975579,m,82.2,2010,81,119,1,81,119,0,2014,425,460,0.783303537,1.2114,0.4805,180000
1087364,f,83,2009,73,7627,2,67,7627,0,2013,625,560,0.338786347,0.7119,0.6721,325000
331155,f,93,2008,94.6,9769,2,78.15,9769,1,2012,635,725,0.694479328,1.7488,0.5024,360000
914037,m,57,2005,58,51,2,74.8,51,0,2014,595,515,0.842248322,-0.7866,-0.2859,180000
863619,m,83,2008,63,8451,2,66,8451,0,2013,495,515,0.23780284,-0.2871,0.0973,160000
340788,m,82.4,2008,68,7376,2,67.23,7376,0,2012,485,445,0.488347977,0.9688,-0.2875,485000
1037128,m,88.2,2009,91,12949,1,75.7,12949,1,2013,510,655,0.486747008,-0.6201,-2.5853,350000
1106216,m,76.6,2010,72.8,10185,2,76,10185,0,2014,530,620,0.998966944,-2.7846,-2.0105,325000
349796,m,85.3,2008,92.6,2929,2,69.43,2929,0,2012,635,695,0.930370607,0.1888,-0.9984,370000
633241,m,68.6,2009,70,11630,2,71.3,11630,0,2013,535,620,0.376059587,1.0449,0.8637,350000
1086480,m,79.4,2010,80.4,6290,1,71,6290,0,2014,505,595,0.864685413,-1.9521,-2.2021,320000
960228,m,71,2010,64.6,7255,2,65.6,7255,0,2014,440,380,0.493596387,1.0449,-0.6692,225000
297128,m,61,2006,61.8,2819,2,62.2,2819,0,2012,565,475,0.670743151,0.8128,0.1864,200000
649762,f,81,2009,93.3,9129,2,74.42,9129,1,2013,440,605,0.538386893,-0.6201,-0.8608,180000
36296,m,72.3,2006,95,64,2,70,64,0,2010,515,625,0.308400583,0.3448,0.6603,400000
273865,m,75.38,2007,72,4023,2,68.75,4023,1,2011,495,565,0.376059587,-2.1513,0.8183,500000
895472,m,87.2,2010,76.6,119,1,67,119,0,2014,610,665,0.649389715,-1.4526,-1.244,325000
514167,m,57.67,2007,74,2540,2,76.26,2540,0,2012,495,810,0.843123727,0.8128,0.3444,260000
806997,f,66,2008,68,9508,2,71,9508,0,2012,555,605,0.911395278,1.2114,1.0554,205000
283462,m,80.33,2006,89.6,2097,2,73.5,2097,0,2011,605,605,0.600057182,0.5008,0.5024,760000
257383,m,78,2006,85,1186,2,73,1186,0,2010,335,345,-1,0.5008,0.1864,180000
906896,m,91.2,2010,95.2,1141,2,76.2,1141,0,2014,645,635,0.997642772,0.7119,0.2889,310000
644423,m,87,2009,86.54,13371,2,78.4,13371,0,2013,415,470,0.376059587,0.1125,0.167,150000
216101,f,55.6,2007,68,350,2,67.84,350,0,2011,385,355,0.190153406,0.3448,0.6603,180000
1259848,f,89.33,2010,95.5,14651,1,79.96,14651,0,2014,520,645,0.997298968,0.8784,1.0554,195000
308164,m,74.6,2007,73.4,350,2,71.06,350,0,2012,475,615,0.916869961,1.1248,1.6082,370000
809634,m,71,2009,70.8,10389,2,75,10389,0,2013,485,575,0.911395278,1.2114,0.6721,240000
1154787,f,86.3,2009,71.8,5256,2,86.3,5256,0,2013,485,595,0.493596387,1.2114,1.0554,335000
1259589,m,80,2010,76,11210,2,80.6,11210,0,2014,555,535,0.328746379,-0.9531,-2.0105,110000
578364,m,73.2,2007,74.6,5399,2,76.75,5399,0,2011,560,470,0.735795709,-0.6201,0.2889,150000
1060371,m,70.3,2010,73.2,11869,2,67.46,11869,0,2014,350,295,0.338786347,0.3789,0.6721,200000
683018,m,65.2,2008,62.2,100,2,75.6,100,0,2012,620,665,0.995464719,0.0459,-0.0943,480000
385442,m,81.2,2007,87.6,120,1,8.89,120,0,2014,615,794,0.979521744,-0.0842,-0.2875,820000
1261625,m,65.2,2007,80,35,1,81.6,35,1,2013,570,465,0.744758354,0.7119,-1.244,210000
276909,m,72.17,2006,58.92,2927,2,64,2927,1,2011,405,515,0.700826162,1.2808,0.3444,135000
89357,m,69,2006,50,1648,2,60,1648,1,2010,375,395,0.488347977,-1.2153,-2.0253,225000
837643,m,84.6,2010,74.4,10932,2,66.24,10932,0,2014,440,620,0.622642916,1.3779,0.6721,360000
644973,m,76.2,2009,68.3,13388,2,63,13388,0,2013,435,385,0.538386893,-1.6191,-2.2021,95000
435389,m,57,2008,49,11982,2,65,11982,0,2012,395,255,-1,0.6178,-0.9194,240000
1193177,f,82,2009,64,168,2,72,168,0,2013,505,440,0.144789889,1.2114,0.2889,200000
311565,m,80.07,2007,70.66,4569,2,61.29,4569,0,2011,555,435,0.765673581,0.5008,0.1864,460000
982188,m,80,2009,55,7428,2,63,7428,0,2014,470,390,0.622642916,0.7119,1.4386,205000
555735,f,92.47,2009,75.5,1866,2,73.81,1866,1,2013,470,455,0.600057182,0.5454,-0.4776,350000
924418,m,65,2010,77.2,429,2,79.6,429,0,2014,465,720,0.758379883,1.2114,0.8637,170000
415282,m,86,2008,68.69,5818,2,82.5,5818,0,2012,475,485,0.563267824,0.3448,-1.2354,215000
515652,m,58,2008,52,75,2,55,75,0,2012,305,370,0.654107475,-2.0733,-2.1833,100000
929120,m,66.33,2008,61,2819,2,72,2819,0,2013,510,680,0.486747008,0.5454,0.6721,300000
1101244,f,88.64,2010,61.92,10244,2,74.83,10244,1,2014,370,320,0.062221291,0.7119,0.6721,100000
999212,m,84,2009,72,8432,2,83.8,8432,1,2013,460,465,0.995464719,0.5454,0.8637,300000
604409,m,87,2009,82,6920,1,74,6920,1,2013,605,765,0.985461394,-0.2871,-0.6692,500000
831674,f,92,2010,95,6143,2,83,6143,1,2014,605,605,0.88162007,-0.1206,-0.0943,235000
196447,f,79,2006,69.4,115,2,65,115,0,2011,555,545,0.735795709,-0.4353,0.0284,370000
629498,m,74,2009,63,1229,2,67,1229,0,2013,440,340,0.042223131,-0.4536,-0.6692,350000
306079,m,75.86,2008,70.08,3560,2,56.8,3560,1,2011,365,385,0.130441736,0.3448,-1.2354,120000
324269,m,88.66,2008,84.33,7236,2,60,7236,1,2012,565,575,0.376059587,1.7878,0.5024,145000
813205,m,74.2,2009,61,52,2,71,52,0,2013,585,445,0.356536488,0.3789,-0.0943,325000
313455,f,94,2008,98.2,495,2,82.47,495,1,2012,595,554,0.376059587,0.5008,-0.5245,360000
833130,m,79,2009,69.3,382,2,65.4,382,0,2014,385,485,0.486747008,-0.4536,-0.0943,180000
60315,m,57,2005,50,501,2,61,501,0,2010,215,385,0.0587928,0.5008,0.6603,110000
993363,m,72.2,2009,71.8,3879,2,72.31,3879,0,2013,455,390,0.622642916,-1.4526,-2.3937,300000
468092,m,68.6,2008,64.3,11143,2,73.5,11143,0,2012,575,475,0.694479328,0.3448,-0.7615,120000
946893,m,59,2005,61,2673,2,71,2673,0,2009,560,460,0.486747008,0.3789,0.0973,150000
471444,m,82,2009,81,57,2,64,57,0,2013,475,475,0.985461394,-0.2793,0.1864,180000
577489,m,86,2009,88,11792,2,77.75,11792,0,2013,665,575,0.535862819,1.2114,0.0973,310000
1067138,f,92.48,2010,89,182,2,73,182,1,2014,505,415,0.911395278,0.2124,-0.0943,350000
855314,m,63,2009,56,7642,2,63,7642,0,2013,460,500,0.221058818,1.2114,1.4386,180000
626764,f,90,2009,84,7626,2,72.48,7626,0,2013,520,485,0.843123727,1.2114,0.2889,350000
1002611,m,89.17,2010,96,1343,2,84.9,1343,0,2014,570,665,0.996535529,0.5454,0.6721,325000
1083993,f,90,2007,83.2,1424,2,88.1,1424,0,2012,580,560,-1,0.5454,1.0554,370000
629571,m,69.53,2009,66.17,11665,2,63.6,11665,0,2013,400,560,0.755375121,-1.2861,0.6721,220000
536786,m,92.2,2009,82.2,124,2,67.58,124,0,2013,645,650,0.765673581,0.6568,-0.8799,420000
82986,m,58.5,2005,67.4,70,2,72,70,0,2010,595,625,0.960603252,0.1888,0.1864,420000
843467,m,81.16,2008,68.5,1087,2,61.5,1087,0,2013,520,325,0.338786347,1.2114,-0.2859,275000
1049856,m,80,2010,85.6,14382,2,90.1,14382,1,2014,555,465,0.996744487,0.5454,-0.2859,355000
215666,m,55,2005,75,5026,2,64,5026,0,2011,415,495,0.229481755,-0.2793,-0.2875,400000
660770,f,78,2008,64.4,12560,2,70.68,12560,0,2012,465,620,0.600057182,-0.1206,-0.6692,200000
530470,m,53.8,2009,59.6,11759,2,80.68,11759,0,2013,560,370,0.992259189,0.8128,-0.4455,275000
655183,m,85,2008,79,8310,2,75.64,8310,1,2013,500,605,0.901489571,0.3789,0.2889,450000
50240,m,52,2006,55,2927,2,68,2927,1,2010,455,335,0.24545566,-0.1232,0.1864,550000
1279785,m,76.7,2009,90.1,3913,2,78,3913,0,2013,555,545,0.744758354,0.3789,-0.8608,180000
628220,m,83.8,2009,80.25,429,2,67.4,429,0,2013,520,485,0.622642916,0.2124,-1.8189,315000
1087646,m,85.8,2010,70.1,14069,2,64,14069,0,2014,495,440,0.622642916,1.0449,0.0973,220000
1284041,m,71.33,2010,66.46,11467,2,60,11467,0,2014,410,505,0.978799293,0.5454,0.8637,120000
1281646,m,83,2009,73,2819,2,67.25,2819,0,2013,505,585,0.842248322,0.0459,-0.6692,110000
543906,m,78,2009,80.6,55,2,72.04,55,0,2013,435,590,0.538386893,0.1888,-1.8673,240000
932788,f,89.8,2010,87.2,6874,2,78.12,6874,0,2014,640,460,0.744758354,-0.7866,-1.244,300000
105673,f,93.2,2006,85.66,1269,2,80,1269,1,2010,565,605,0.974396113,-0.1232,-0.6035,700000
895770,f,84.2,2010,87.2,119,1,71,119,0,2014,495,560,0.20739217,0.5454,0.4805,300000
629733,m,90.06,2012,92.75,526,2,79.95,526,0,2013,520,605,0.243208657,0.2124,1.247,300000
1009094,m,89.42,2009,81.2,4971,2,71.26,4971,0,2014,555,705,0.81941653,0.2124,-1.244,560000
668821,f,77.57,2009,69,6566,2,65.2,6566,1,2013,510,485,0.600057182,-0.6201,-1.6273,200000
784879,m,92.5,2009,96.1,1343,2,78,1343,0,2013,605,650,0.783303537,-1.7856,-2.3937,390000
353929,m,67,2006,61,8286,2,68.23,8286,0,2012,515,415,0.968237496,0.5008,-0.4455,420000
1272180,m,78.15,2009,76.8,412,2,68,412,0,2013,470,595,0.991397584,-0.2871,0.6721,310000
1098933,m,63.6,2008,60.8,3489,2,68,3489,0,2013,460,405,0.486747008,1.0449,1.4386,120000
827677,m,81.8,2010,81.2,47,1,74.64,47,1,2014,620,665,0.976292561,0.2124,-0.2859,325000
416671,f,81.33,2006,78.4,8926,2,71.25,8926,1,2012,525,524,0.735795709,-0.5913,-0.9194,120000
338248,f,89,2009,85,11637,2,76,11637,0,2013,335,475,0.23780284,0.0328,-0.2875,200000
601396,m,69.8,2009,82.6,272,2,82.17,272,0,2013,580,385,0.916869961,0.2124,0.4805,475000
324574,m,90.1,2009,95.65,6609,2,70.1,6609,1,2012,365,375,0.635978756,0.5008,0.1864,375000
1272431,m,70,2010,66,6949,2,60,6949,0,2014,570,535,0.20739217,1.5444,0.4805,200000
542590,m,73,2008,62,350,2,75,350,0,2013,390,560,-1,-0.2793,-0.2875,260000
552673,f,91.8,2009,90.8,13,1,76.04,13,1,2013,655,720,0.635978756,0.3789,-0.2859,380000
638264,m,79.4,2008,75.91,4566,2,73.5,4566,0,2012,435,195,0.190153406,-3.7836,-6.8009,180000
847671,m,71,2007,69,14910,2,64.28,14910,0,2012,460,545,0.943272158,0.2124,1.0554,200000
652580,m,64.2,2009,90.7,9173,2,82.23,9173,1,2013,605,720,0.960603252,-0.7866,0.2889,325000
249696,m,51,2003,51,4889,2,74,4889,1,2011,405,395,0.600057182,-1.2153,-0.2875,180000
595058,f,87.63,2006,79.83,6503,2,89,6503,0,2012,525,425,0.901489571,-1.2861,-1.4356,500000
1243766,f,80.16,2010,91.4,9769,2,70.5,9769,1,2014,435,500,0.486747008,0.5454,0.4805,320000
625194,f,92.6,2009,89.9,9019,2,82.27,9019,0,2013,620,590,0.942116551,1.2114,1.0554,325000
982461,m,90,2009,67.8,184,2,78,184,0,2014,485,525,0.916869961,-0.2871,-0.2859,275000
1068625,m,80.3,2010,90.6,16441,2,72.6,16441,0,2014,485,520,-1,0.8784,0.0973,180000
365948,m,76.48,2008,77.16,3801,2,79.3,3801,0,2012,485,285,0.694479328,-3.0094,-3.763,445000
811372,m,93.6,2009,81,47,1,76.5,47,1,2014,595,680,0.493596387,-0.7866,-0.6692,325000
1140518,m,72,2010,65,10932,2,59.8,10932,0,2015,565,430,0.338786347,-0.2871,1.247,180000
985092,m,79.6,2009,73.2,4948,2,66.96,4948,1,2014,640,630,0.338786347,0.2124,-0.4776,510000
609147,m,86.83,2009,75.2,285,1,67.7,285,0,2013,510,705,0.124502074,0.8784,-0.0943,415000
325937,f,88,2008,89,9164,2,78,9164,1,2012,465,395,0.735795709,1.5928,0.3444,420000
1010140,m,89.76,2009,82,8440,1,72,8440,0,2017,590,665,0.849802714,1.3779,0.8637,330000
1268067,m,89.6,2011,95.8,9748,2,72.45,9748,1,2015,545,690,0.144789889,-1.9521,-2.9686,325000
1212036,m,68,2010,65,1621,2,75,1621,0,2014,425,430,0.622642916,0.2124,0.8637,185000
661080,m,73,2009,91,3944,2,80,3944,1,2013,495,530,0.635978756,1.3779,0.8637,290000
1248068,f,73.4,2010,74.45,5963,2,80,5963,0,2014,385,460,0.735795709,0.7119,0.6721,190000
1100767,f,81,2010,87.9,9812,2,72.3,9812,1,2014,445,345,0.356536488,0.3789,0.6721,300000
1211729,m,84,2011,66,15513,2,57,15513,1,2015,300,190,0.125690182,1.2114,1.247,110000
307910,m,85,2007,64,350,2,65,350,0,2012,505,515,0.535862819,0.8128,0.9763,435000
577659,m,81,2009,90,499,2,78,499,1,2013,605,765,0.985461394,-0.1206,-0.4776,300000
801323,m,78.6,2009,74.8,8762,2,73.8,8762,0,2014,525,485,0.842248322,0.8784,1.247,350000
653055,m,67,2008,59.4,83,2,67.46,83,0,2013,315,445,0.538386893,-1.1196,-1.6273,255000
1051982,m,88.6,2010,74.16,7919,2,73.1,7919,0,2014,445,415,0.744758354,0.3789,0.8637,210000
1249671,m,79.2,2010,67.2,11507,2,66.85,11507,1,2014,590,585,0.423951396,0.8784,1.0554,155000
423053,m,69,2008,66,184,2,64,184,0,2012,595,575,0.824666401,-0.5913,-0.5245,400000
371808,m,53.06,2007,60.33,11629,2,71.3,11629,0,2012,505,475,0.229481755,-2.1513,-0.4455,60000
543624,m,85.72,2009,91.58,8011,2,78.5,8011,0,2013,485,455,0.376059587,0.3838,-0.9194,105000
690405,m,72,2009,65,439,2,65.3,439,1,2013,485,430,0.413838256,0.0459,1.4386,185000
53931,f,68,2005,60,6874,2,69,6874,0,2010,415,495,0.525922584,1.2808,0.9763,200000
810342,m,89.6,2009,84.4,64,2,71.18,64,0,2014,610,500,0.144789889,0.7119,0.2889,315000
102065,f,59,2006,55,6345,2,63.47,6345,0,2010,285,335,0.413838256,1.4368,0.1864,105000
275185,m,78.88,2007,67.67,1083,2,67.75,1083,0,2011,525,405,0.525922584,0.8784,-0.8608,425000
841251,m,77.33,2008,62.6,1003,2,62.81,1003,1,2012,670,795,0.486747008,1.0449,1.6302,220000
982384,m,87,2010,70,184,2,69.9,184,0,2014,495,400,0.23780284,0.7119,0.4805,115000
800561,m,59,2008,60,4501,2,67,4501,0,2013,645,515,0.765673581,-0.6201,-2.5853,300000
359247,m,84.8,2008,83,1275,2,66.4,1275,0,2012,645,605,0.694479328,1.4368,0.5024,260000
842506,f,91.21,2010,79.9,473,2,61.89,473,1,2014,520,595,0.486747008,-2.1186,-2.3937,105000
513149,m,70,2008,56.6,11637,2,71.18,11637,0,2012,555,470,0.635978756,0.3448,-0.2875,150000
439787,f,86.7,2008,80.6,83,2,74.3,83,0,2012,555,485,0.376059587,-1.8393,-2.3017,280000
1089390,m,78.3,2010,81,1759,2,78,1759,0,2014,520,740,0.744758354,-0.7866,-0.4776,300000
212167,m,54.83,2006,61.23,5690,2,66.66,5690,0,2011,435,515,0.023312168,1.1248,0.9763,150000
906332,m,55.3,2004,72,67,2,71,67,0,2014,545,705,0.911395278,-0.6201,-1.0524,135000
252464,f,61.2,2007,68.3,1019,2,74.2,1019,1,2011,305,185,0.24545566,-0.4353,-0.2875,200000
1010625,m,78.6,2010,76.7,1422,2,68,1422,0,2014,630,680,0.842248322,1.2114,-0.6692,120000
895614,m,87,2010,84,119,1,75,119,0,2014,485,545,0.338786347,0.2124,-0.0943,300000
238556,m,67.36,2008,74.96,8811,2,72.6,8811,1,2011,315,445,0.793580615,0.6568,0.8183,500000
639156,m,88,2009,94,1141,2,75,1141,0,2013,510,635,0.600057182,0.2124,0.8637,500000
336561,m,61.75,2007,61,10930,2,77.8,10930,1,2012,535,615,0.884122512,0.8128,-0.7615,375000
796833,m,82,2009,92.2,13136,1,77.6,13136,1,2014,555,720,0.911395278,0.5454,-0.4776,450000
1059642,f,80.8,2008,60.5,3717,2,67.04,3717,1,2013,555,500,0.842248322,1.5444,-0.2859,150000
746122,m,87.2,2009,71,5158,2,69.62,5158,0,2013,570,635,0.842248322,-0.1206,0.8637,400000
1061906,f,63,2009,64,9809,2,72.32,9809,1,2013,370,270,0.143256541,-5.1156,-5.2679,120000
212076,m,55.33,2006,62.4,5690,2,67,5690,0,2011,415,425,0.229481755,0.0328,-0.2875,160000
432511,f,79.6,2007,64.4,7162,2,71.34,7162,0,2012,415,395,0.376059587,0.3448,-0.7615,400000
651128,f,91.1,2009,90,11656,2,76.29,11656,0,2013,495,445,0.930370607,0.6211,-2.5853,300000
974769,f,79,2010,71,159,2,79,159,0,2014,580,575,0.486747008,1.5444,-0.6692,300000
1245234,m,56,2009,56,51,2,62,51,0,2015,470,355,0.843123727,0.8784,0.4805,200000
640103,m,75.52,2009,70,4569,2,60.13,4569,0,2013,545,530,0.755375121,-0.6867,-0.4601,220000
460251,m,67,2004,53.16,272,2,72,272,0,2012,475,475,0.930370607,0.8128,1.0158,310000
345800,m,82.4,2007,72.4,6659,2,82.48,6659,1,2012,505,615,0.694479328,-0.5913,-0.9194,400000
338130,m,76,2008,78,569,2,77.8,569,0,2012,455,525,0.86613982,-0.0842,-0.7615,325000
765370,m,85,2009,95.1,13994,2,80.91,13994,0,2013,555,620,0.903940782,-1.4526,-1.8189,345000
1212119,m,80,2010,68,6969,2,63.69,6969,1,2014,565,500,0.875503907,0.3789,-1.0524,160000
258677,m,74,2002,40,2594,2,67.2,2594,0,2010,455,375,0.563267824,0.0328,-0.9194,300000
417713,m,89,2006,94.1,8218,2,66.02,8218,0,2011,595,625,0.538386893,-0.2793,0.4234,240000
1081371,m,85.5,2010,58.2,7814,2,63.2,7814,0,2014,340,380,0.299597296,0.3789,0.0973,305000
947847,m,86.08,2010,67.5,314,2,72.98,314,1,2014,435,380,0.356536488,-0.1054,-1.0872,300000
220634,m,87.6,2006,81.4,285,1,97.3,285,0,2011,635,675,0.654107475,-0.5913,0.5024,500000
954272,f,87,2008,91,9074,2,74,9074,1,2012,605,555,0.649389715,1.0449,0.6721,350000
1045685,m,90,2010,89.4,13594,1,83.7,13594,0,2014,555,585,0.842248322,1.7109,-0.4776,2000000
1094242,m,80.2,2009,64.2,13092,2,71,13092,0,2014,505,645,0.966006923,1.0449,0.6721,220000
250762,f,72,2005,80,9836,2,78,9836,1,2011,515,405,0.24545566,-0.2793,0.5024,340000
512833,m,65.26,2007,66.2,1199,2,70.59,1199,0,2012,450,455,0.704090412,0.8518,-0.6035,100000
946109,m,79.2,2010,73.2,13388,2,78.3,13388,0,2014,315,575,0.255778194,-2.4516,-1.4356,180000
687992,m,55.6,2009,56.2,1638,2,65.9,1638,0,2013,520,500,0.824666401,-3.4506,-2.9686,180000
536500,m,81,2007,81,4501,2,67.3,4501,0,2012,655,545,0.843123727,0.3448,-0.2875,475000
1243402,m,81,2009,66,14407,2,66,14407,1,2013,555,465,0.622642916,0.0459,1.247,245000
1082543,m,74,2009,66,6814,2,62,6814,0,2014,400,405,0.600643959,0.7119,-0.8608,215000
230512,m,70.1,2006,68.6,64,2,66.52,64,0,2011,505,605,0.930370607,-0.4353,0.8183,505000
509555,m,86,2008,73,57,2,65,57,0,2013,520,400,0.488347977,-0.6693,-1.8673,145000
729448,f,85.2,2008,73.2,485,2,76.36,485,0,2013,500,750,0.983749967,0.2124,0.8637,350000
1251526,f,49,2010,60,14852,2,68,14852,0,2014,485,485,0.493596387,1.2114,1.247,150000
42232,m,80,2005,73,184,2,71.5,184,0,2010,375,605,0.694479328,-0.1232,-0.4455,420000
1104236,f,71,2009,64,4889,2,81,4889,1,2013,455,355,0.486747008,-5.6151,-6.6092,145000
1065846,m,77.8,2010,69,12374,2,71.7,12374,0,2014,510,475,0.193768442,0.0459,0.2889,400000
754959,m,87.6,2009,92.5,1906,2,88.3,1906,1,2013,545,825,0.901489571,0.0459,-0.4776,340000
774207,m,76,2008,70,1375,2,76,1375,1,2012,554,375,0.298769129,1.3779,0.6721,115000
1218330,m,80,2010,80,9198,2,64.97,9198,1,2014,540,450,0.744758354,-0.1206,-0.6692,200000
288761,m,92,2007,80,1275,2,64.16,1275,0,2011,375,375,0.414337426,-0.2793,0.0284,95000
791374,m,74.3,2008,75.6,52,2,65.3,52,0,2012,560,485,0.843123727,1.0449,0.0973,280000
1204743,m,68.2,2010,67.4,12833,2,66,12833,0,2015,400,355,0.356536488,0.0459,-0.0943,300000
1037564,m,87.62,2009,86,6953,2,71.7,6953,0,2013,480,465,-1,0.0459,0.2889,110000
1279815,m,92.48,2010,72.66,16816,2,64.8,16816,0,2014,510,575,0.990008757,-1.1196,-2.0105,320000
103165,m,76.7,2006,80,1263,2,77.4,1263,1,2010,465,565,0.308400583,-0.7473,0.5024,300000
731258,m,81,2008,71,2921,2,74,2921,0,2013,500,545,0.670743151,0.5454,-0.0943,95000
385232,f,89.2,2008,68.8,100,2,69,100,0,2012,385,394,0.144789889,0.8128,0.3049,180000
53264,f,66.66,2007,61,4056,2,57.83,4056,1,2010,485,375,0.735795709,0.3448,0.5024,300000
938182,m,80,2010,66.66,10859,2,64.06,10859,0,2014,425,320,0.356536488,0.2124,0.2889,180000
1006872,f,81,2009,70,1202,2,71,1202,1,2013,395,260,0.622642916,-0.2871,-0.0943,210000
795959,m,93.4,2009,89.4,222,2,75.4,222,0,2014,645,720,0.557389506,0.5454,-0.0943,325000
1111630,m,82.28,2010,87.2,8840,2,77.26,8840,0,2014,540,475,-1,0.7119,0.2889,120000
1218326,m,75,2009,78.5,11016,2,67,11016,1,2013,420,210,0.112139438,0.2124,-0.0943,120000
612253,m,64.56,2008,66.66,64,2,65.02,64,0,2013,475,485,0.376059587,0.0459,-0.2859,385000
453953,m,69.33,2004,56,5086,2,68.56,5086,0,2010,485,285,-1,-1.0593,-0.9194,480000
294767,f,91.4,2007,93,1027,2,70.8,1027,1,2011,665,605,0.793580615,-0.1232,-0.1295,495000
823489,m,81,2009,81,272,2,78,272,0,2014,545,635,0.943272158,0.7119,-0.8608,300000
1232793,m,74,2008,63,11943,2,63.2,11943,0,2012,445,485,0.953899775,-0.4536,-0.2859,300000
1266407,m,65,2010,81.2,11870,2,67,11870,0,2014,485,430,0.744758354,1.2114,0.0973,205000
1194740,f,91.04,2010,95.08,883,2,87.1,883,0,2014,480,545,0.338786347,0.0459,-0.0943,100000
797192,f,66,2009,64,13038,2,65,13038,0,2013,355,385,0.294295423,1.0449,0.6721,300000
306404,m,75.12,2004,60,1281,2,58.67,1281,1,2011,425,505,0.0587928,-0.9033,-0.1295,275000
78868,f,69.4,2006,60,137,2,65.6,137,0,2010,415,555,0.229481755,0.3448,0.0284,425000
1037131,m,77.6,2007,89.6,11958,2,65.15,11958,0,2013,495,450,0.911395278,1.2114,0.6721,180000
660813,m,84.4,2008,75.6,7557,2,79,7557,1,2013,610,735,0.960603252,0.3789,-0.0943,330000
765181,m,78.4,2009,82,9122,2,70,9122,1,2013,605,545,0.488347977,-0.6201,-1.6273,360000
1068919,m,64.5,2008,85.5,11633,2,65.21,11633,0,2012,360,525,0.112139438,-0.6201,-0.2859,250000
1061157,f,78.8,2010,70,9837,2,77.6,9837,1,2014,505,485,0.080055281,0.5454,1.247,305000
786463,f,90,2009,96,11788,2,74.39,11788,0,2013,495,590,0.670743151,0.0459,-0.4776,410000
794088,m,66.6,2009,71.6,8346,2,66.32,8346,0,2014,485,515,0.377551419,-0.6201,0.4805,220000
637137,m,62,2009,60.2,4501,2,70,4501,0,2013,495,500,0.694479328,1.7109,-0.2859,45000
1042309,m,61,2008,60.4,2009,2,76,2009,1,2013,480,390,0.23780284,1.7109,-1.4356,335000
666151,f,84.6,2010,66.4,47,1,71,47,1,2014,500,385,0.413838256,0.3789,1.247,325000
53292,m,67.2,2005,58,4056,2,57.04,4056,1,2009,525,195,0.600057182,-2.6193,0.0284,95000
353442,m,91,2008,84.33,855,2,70.13,855,1,2015,505,545,-1,0.3448,-1.5513,565000
473825,m,78,2005,67,8946,2,78,8946,1,2011,515,615,0.81941653,1.4368,0.6603,660000
1269254,m,93.2,2009,91.4,1589,1,84,1589,0,2014,580,800,0.725984148,0.8784,-0.0943,450000
576183,m,87,2009,73,144,2,66.6,144,0,2013,585,750,0.952245573,0.0459,-0.4776,395000
893396,m,74.5,2008,73.6,9006,2,66.5,9006,0,2013,450,545,0.356536488,-0.4536,-0.8608,100000
445839,f,71.6,2008,69.4,13210,2,73.64,13210,0,2013,565,575,0.377551419,0.1888,-0.7615,300000
668771,m,84.8,2009,75,6566,2,61.8,6566,1,2013,460,455,0.304510914,0.8784,0.2889,300000
796958,m,86,2006,89.6,11848,1,79,11848,0,2014,555,560,0.486747008,0.5454,0.6721,550000
203510,m,87,2007,78,3716,2,68,3716,1,2011,385,365,0.376059587,0.3448,0.1864,325000
389427,f,74.4,2006,71,7557,2,75.88,7557,1,2012,395,375,0.600057182,-0.5913,-0.406,100000
667532,m,66,2010,74,1390,2,75.5,1390,0,2015,460,620,0.783303537,-1.4526,-3.9266,330000
